Date,Month,Year,Company,Pipeline,Key Point,Latitude,Longitude,Direction Of Flow,Trade Type,Product,Throughput (1000 m3/d),Nameplate Capacity (1000 m3/d),Available Capacity (1000 m3/d),Reason For Variance
2018-12-01,12,2018,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,12.919727661338364,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2019-01-01,1,2019,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,14.387159825475242,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2019-02-01,2,2019,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,14.184845935752282,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2019-03-01,3,2019,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,13.521586865877465,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2019-04-01,4,2019,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,15.081369959553102,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2019-05-01,5,2019,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,16.233935661464898,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2019-06-01,6,2019,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,13.510962465061882,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2019-07-01,7,2019,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,14.030643651167507,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2019-08-01,8,2019,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,15.997403604224406,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2019-09-01,9,2019,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,15.623850488777272,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2019-10-01,10,2019,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,13.798024732688388,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2019-11-01,11,2019,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,15.118816765718396,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2019-12-01,12,2019,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,15.38040983548503,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2020-01-01,1,2020,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,13.893519678608119,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2020-02-01,2,2020,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,15.893597460707648,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2020-03-01,3,2020,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,15.610274683826722,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2020-04-01,4,2020,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,10.978851351813272,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2020-05-01,5,2020,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,9.300592297914115,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2020-06-01,6,2020,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,14.590484409361956,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2020-07-01,7,2020,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,13.418566230983881,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2020-08-01,8,2020,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,11.18296764453269,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2020-09-01,9,2020,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,11.735486911556908,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2020-10-01,10,2020,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,13.429286025882481,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2020-11-01,11,2020,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,14.128826764429009,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2020-12-01,12,2020,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,16.55366115134461,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2021-01-01,1,2021,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,15.516525520914032,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2021-02-01,2,2021,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,13.19046487588078,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2021-03-01,3,2021,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,16.41265578619545,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2021-04-01,4,2021,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,16.768999153286696,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2021-05-01,5,2021,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,16.791448797879415,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2021-06-01,6,2021,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,13.300089038181488,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2021-07-01,7,2021,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,15.506787036592888,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2021-08-01,8,2021,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,13.99010779035614,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2021-09-01,9,2021,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,12.613968474834405,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2021-10-01,10,2021,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,12.690258486201705,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2021-11-01,11,2021,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,15.39365602559441,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2021-12-01,12,2021,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,15.714463670150488,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2022-01-01,1,2022,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,16.269812476697787,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2022-02-01,2,2022,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,16.898201199640862,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2022-03-01,3,2022,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,16.019420728170914,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2022-04-01,4,2022,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,16.269812476697787,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2022-05-01,5,2022,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,15.26289140612723,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2022-06-01,6,2022,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,16.019420754326884,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2022-07-01,7,2022,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,16.928707550631003,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2022-08-01,8,2022,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,16.701382190872643,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2022-09-01,9,2022,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,16.13268469699116,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2022-10-01,10,2022,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,16.45563702537223,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2022-11-01,11,2022,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,15.762369648308987,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2022-12-01,12,2022,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,16.805383315764125,,17.49,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2023-01-01,1,2023,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,15.111369820022917,,15.1,"The Canadian portion of the Cochin pipeline has a nameplate capacity of 110,000 bpd (17.49 10^3 m/3) but is restricted by the US portion of Cochin, which currently has a capacity of 95,000 bpd (15.10 10^3 m/3)."
2023-02-01,2,2023,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,16.911486033888334,,16.69,"The Canadian portion of the Cochin pipeline has a nameplate capacity of 110,000 bpd (17.49 10^3 m/3) but is restricted by the US portion of Cochin, which currently has a capacity of 105,000 bpd (16.69 10^3 m/3)."
2023-03-01,3,2023,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,16.355365749480455,,16.69,"The Canadian portion of the Cochin pipeline has a nameplate capacity of 110,000 bpd (17.49 10^3 m/3) but is restricted by the US portion of Cochin, which currently has a capacity of 105,000 bpd (16.69 10^3 m/3)."
2023-04-01,4,2023,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,17.422182279844307,,16.69,"The Canadian portion of the Cochin pipeline has a nameplate capacity of 110,000 bpd (17.49 10^3 m/3) but is restricted by the US portion of Cochin, which currently has a capacity of 105,000 bpd (16.69 10^3 m/3)."
2023-05-01,5,2023,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,16.790902300631693,,16.69,"The Canadian portion of the Cochin pipeline has a nameplate capacity of 110,000 bpd (17.49 10^3 m/3) but is restricted by the US portion of Cochin, which currently has a capacity of 105,000 bpd (16.69 10^3 m/3)."
2023-06-01,6,2023,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,15.52868470754849,,16.69,"The Canadian portion of the Cochin pipeline has a nameplate capacity of 110,000 bpd (17.49 10^3 m/3) but is restricted by the US portion of Cochin, which currently has a capacity of 105,000 bpd (16.69 10^3 m/3)."
2023-07-01,7,2023,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,15.399533009082543,,17.49,
2023-08-01,8,2023,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,18.292822663026225,,17.49,
2023-09-01,9,2023,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,17.205834322817257,,17.49,
2023-10-01,10,2023,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,17.707875513264582,,17.49,
2023-11-01,11,2023,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,17.651497839436868,,17.49,
2023-12-01,12,2023,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,18.37913104507619,,17.49,
2024-01-01,1,2024,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,15.310970162070847,,17.49,
2024-02-01,2,2024,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,16.048621158788304,,17.49,
2024-03-01,3,2024,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,15.0631902591082,,17.49,
2024-04-01,4,2024,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,17.521933111777123,,17.49,
2024-05-01,5,2024,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,15.967486834728872,,17.49,
2024-06-01,6,2024,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,18.786612945495914,,17.49,
2024-07-01,7,2024,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,15.418358078638919,,17.49,
2024-08-01,8,2024,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,15.893431704475272,,17.49,
2024-09-01,9,2024,PKM Cochin ULC,Cochin pipeline,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,15.446243629458618,,17.49,
